Chr,Gene_Name,10_S254,11_S255,12_S256,1_S245,2_S246,3_S247,4_S248,5_S249,6_S250,7_S251,8_S252,9_S253
chr1,Ikzf2,0.4345401141895817,0.5811595267477621,0.5226324937126385,0.5463271436662972,0.4949265524187656,0.522144603860823,0.496656542167378,0.6187692630025167,0.5288146144656807,0.4425992957577182,0.5587172483089666,0.4657317245886074
chr1,Il1r1,0.4534100511969999,0.4770394623473772,0.3677733891376447,0.4359194597355137,0.4568598635043257,0.5422619928231384,0.2899505396641564,0.3929797047681412,0.4723912427254924,0.3126665118060872,0.3325165651016795,0.4562486632840994
chr1,Ildr2,0.5671505048797869,0.5775665617457777,0.6260279585866128,0.6466332832016427,0.5637422905098562,0.6180543002357732,0.6627214164346433,0.6440234416676239,0.6143146831818874,0.6663596783168312,0.5871860774798191,0.6404519870134383
chr1,Ilkap,0.5436008107810162,0.5275764605034365,0.4619183872697734,0.4586925844649053,0.4468593907187183,0.5467523969186779,0.5074720733512608,0.5365993520931939,0.4584171944762127,0.4966838081445887,0.478557571937527,0.4482114235452327
chr1,Imp4,0.8400185208481693,0.8130449948023618,0.8694394794797938,0.8418212742334773,0.8446386708753567,0.853268808331451,0.9066907397113908,0.8597415449867909,0.885018405236414,0.8818000151408641,0.8792515968532366,0.8535118789088516
chr1,Ing5,0.5332165960060165,0.5323870899170927,0.5116369154219592,0.5432508489242808,0.5650338843996042,0.5779071064232815,0.5223621666653314,0.5161592768382295,0.5796422043744647,0.5216218513751774,0.527930405843612,0.519266572165707
chr1,Inha,0.4928222032846955,0.5197904208427012,0.588522545816267,0.4966743384131094,0.4330751777416529,0.4254671005174623,0.5431979190039962,0.3736876549376549,0.5738590227152243,0.4488169949708411,0.5046755686841894,0.4887925189893559
chr1,Inhbb,0.4770599906629318,0.5553357029401793,0.4346836496836497,0.3959494611668524,0.456747165333826,0.4740101639848057,0.448907057324396,0.4548326001955034,0.4724530400094318,0.4816070668369518,0.5176136647997416,0.4558771224961156
chr1,Ino80d,0.4974748683508997,0.5140335454169237,0.5183789023296068,0.5298470195887588,0.4582767392188626,0.5042872387460974,0.5266694312616665,0.509569510081768,0.5179955531994263,0.5357780592478997,0.5265865860792778,0.4540568006206807
chr1,Ino80dos,0.380903842173192,0.4979032356156854,0.4304837619517123,0.4633688304783639,0.4285090317548792,0.3810607040018804,0.4917436278700256,0.4339902961961785,0.472162840647256,0.3982203342630144,0.4274118242868243,0.4171739938073553
chr1,Inpp1,0.3685574790248829,0.3981090790885987,0.3994620878776473,0.4329067411000482,0.4109844645292498,0.4554283483007613,0.3651104490645959,0.3505857202014654,0.3582867070266726,0.352431115497823,0.4410950024856259,0.4342195748985347
chr1,Inpp4a,0.5168698088177511,0.4805654407462261,0.4895247833055373,0.4644953242381678,0.4820711634405013,0.4721691144270381,0.4735825811638159,0.4670559881307768,0.4629753905067129,0.4613331319660973,0.465570941423284,0.4860216234751907
chr1,Inpp5d,0.5858623386140299,0.4543896186433256,0.5012224305099977,0.6483708091177547,0.5216749712983291,0.5400599777669071,0.4669733927560748,0.5953444360392205,0.5522544512089083,0.6145969127630813,0.4854412112907103,0.5173852165406915
chr1,Insig2,0.9008547008547008,0.5372895658979681,0.5610296082518305,0.8744524424756983,0.4795964156928954,0.8272134369695344,0.4861969687995807,0.6754416961130743,0.5314096608218204,0.3634046147145821,0.8798128342245989,0.6146448736887794
chr1,Ints7,0.4171814745252002,0.5568593697889999,0.5254874484435464,0.4366245801957392,0.5514627420725572,0.3637419966265131,0.4162067137184231,0.4786983988997915,0.6031873736964327,0.5716443497625572,0.6348213582420231,0.4502773859627001
chr1,Ipo9,0.9998188405797102,0.9993335504142996,0.4704908442706929,0.9815408111793688,0.4604463469712952,0.9802206594264355,0.4640554116168819,0.99813783928649,0.4924313442659316,0.4584683332909074,0.9937297958492473,0.4717533193341833
chr1,Irs1,0.4720112829362251,0.5625987519710163,0.5640298762850533,0.4676365662635341,0.5361839566168025,0.5371200275731428,0.5110959693087714,0.4872035178245276,0.4656529683768704,0.4762702194038508,0.5592442928823613,0.5270714818151551
chr1,Itm2c,0.5253117018225306,0.5745541798208721,0.5712810019481769,0.5129760530220789,0.5769551843735586,0.4949806889751752,0.5412621124701686,0.4948841309537646,0.5540476038444906,0.4927705294542678,0.560372753941244,0.5896375824610245
chr1,Itpkb,0.2698252193567719,0.283005732429238,0.2692562026141003,0.3070851952527687,0.2710894331452506,0.3048898566237161,0.2827306557871851,0.3676470858770168,0.3057406434680099,0.2809332816366187,0.2803125866043524,0.3265757688201811
chr1,Ivns1abp,0.4803630251302078,0.59003009965045,1.0,0.476497372209107,0.9940884982827328,0.5930523108873903,0.5662605961450593,0.6396441224304165,1.0,1.0,0.4755469867501041,0.5800884969567932
chr1,Jph1,0.5156436120841149,0.5368758538870588,0.5138100666621181,0.5302060988847824,0.5378266047727921,0.4996997182287637,0.5089399464326073,0.4795942212753625,0.4972740249187692,0.4847605371073501,0.5431954722220145,0.5328675963936395
chr1,Kansl1l,0.4681307142257422,0.5767276765711551,0.5282480157292412,0.529566820610928,0.5535202477139229,0.4994726725250137,0.5026642953265064,0.5548967017008042,0.5559895261227372,0.5994028908230309,0.5553804114680158,0.5462666414012289
chr1,Kansl3,0.4796166474943323,0.4900134450485717,0.4931266920138517,0.4586460973609926,0.4862137204258481,0.5001916362186593,0.5254599651027725,0.5045128419771093,0.4936312122510294,0.4876502414166583,0.5055546201296764,0.5160407924942946
chr1,Kcnb2,0.5400467726802685,0.4251528323681338,0.442644927583022,0.4091853274644712,0.4081355893576319,0.4504003048335321,0.3922017074166656,0.3838449220418334,0.4195449128748076,0.3677677239730884,0.4495664172239673,0.4550776659181906
chr1,Kcnh1,0.549271781514322,0.5215099504459918,0.5616668476913707,0.5528664022989913,0.5926902635309972,0.5576411904587133,0.4845909195078119,0.5344331186130398,0.5763225797966807,0.4892294934303599,0.5263978042035538,0.5279333778284224
chr1,Kcnj10,0.9997495617330328,0.9995073502886004,0.9995959768100052,0.9997738478546816,0.9996120751733808,0.999538681224838,0.9997788073193788,0.9997074825661232,0.9998879415588928,0.9996139842561196,0.9997273780263864,0.99977489617408
chr1,Kcnj13,0.4944239647088029,0.4877489753154647,,0.4697706167826483,0.4112092534174553,0.4281858810940106,,0.4176056094675375,0.4648164138984047,0.3614130434782608,,0.4588949119880487
chr1,Kcnj9,1.0,1.0,0.9994202898550724,1.0,0.9999289570900824,1.0,0.9998585572842998,1.0,1.0,1.0,1.0,0.9998758072528564
chr1,Kcnk2,0.530033434875628,0.5061115287560519,0.4753055429908825,0.5270627382014694,0.5164612109525788,0.5059688715509307,0.5231026196690408,0.4913969290902342,0.4810206949428801,0.5461970999811419,0.5641397704521288,0.4896680443152097
chr1,Kcnq5,0.4957340087919073,0.4809165422691699,0.4719877823599588,0.5362890845815902,0.4629628372685416,0.5996449374154702,0.5160311992546943,0.47295093206225,0.4746347105427703,0.4904566263561072,0.5016280904032623,0.4831338331619198
chr1,Kcnt2,0.5121089597270589,0.4870671913798146,0.5387588504320621,0.4998567829494618,0.4793031852146865,0.506808046275415,0.5330992806060099,0.5245396130715233,0.5235733886794411,0.5404226395668073,0.52180087895416,0.5146580780616751
chr1,Kctd18,0.6945945600217499,0.6690872609838823,0.6296899737010725,0.5867423261808711,0.5973726069171313,0.595637709167408,0.6277931018253993,0.5441983175689344,0.6064357822226593,0.6583159595498349,0.5567035953482848,0.5523196166076494
chr1,Kctd3,0.4614188638831468,0.4410052790184549,0.3887450566931957,0.3901574949465118,0.3761892755870503,0.4507966814352323,0.3949483003686315,0.4344817904193563,0.3980337030364321,0.472983281369331,0.4028513295707753,0.4621273143943767
chr1,Kdm5b,1.0,0.9999195041455364,0.6117969991311788,1.0,0.5336225480905293,1.0,0.6177784833073925,1.0,0.5743637301262972,0.6540701865788076,1.0,0.5749689505088789
chr1,Kdsr,0.5566062509991737,0.4732563167054831,0.4334380704773437,0.5765724247430034,0.4261640073442417,0.5347546630811065,0.4119425536920691,0.5279270545428149,0.4209718489254647,0.4955259031180746,0.5156120669711881,0.4536611155936852
chr1,Khdrbs2,0.6277372590398538,0.4036111012310703,0.5128379549087484,0.4541088247292369,0.5115802956134137,0.4155308497334408,0.584363185570915,0.5320301233587238,0.5242135100985911,0.7248968227112879,0.5583959139646746,0.4681638454148844
chr1,Kif1a,0.5585084198020701,0.4832847714454218,0.5148961868187659,0.5114589895365178,0.524066477017847,0.4868966414155483,0.494398578323838,0.5139400911744726,0.5247475177468783,0.5224463217728428,0.5234862050183994,0.5136554118130041
chr1,Kif21b,0.5731245640713893,0.6500821118228495,0.608431432635015,0.6021739082820072,0.6256375281527662,0.6106945484939851,0.6102962834202246,0.6552165075286641,0.5808383908749819,0.6411235604313472,0.6255181955859085,0.6137701856823734
chr1,Kif26b,0.4921285521267804,0.5374745669833478,0.522692121084358,0.5078814088276031,0.4866608619545891,0.612858258755392,0.4844943739454963,0.519527401616548,0.5592000548728329,0.5173119055014217,0.541757811721467,0.522846997690556
chr1,Kif28,,0.4692513368983957,0.4712070874861572,0.5576923076923077,0.6559845559845561,0.5792383292383292,0.4986363636363636,0.3904347826086957,0.5067466266866567,0.4651442307692308,0.6267857142857143,0.5598086124401914
chr1,Kifap3,0.3406629899575391,0.362314746825588,0.3639736550986354,0.37718766613861,0.4028265502607575,0.3544931878742162,0.3613551379749458,0.3917933718254865,0.394263541840436,0.3556427683074101,0.348981259539425,0.3651936516553395
chr1,Klf7,0.5555636537977258,0.4671374945178342,0.4546205795804245,0.550334142828162,0.4468343097377488,0.5771302370917437,0.5332894292017321,0.4509999767261009,0.4508880993412844,0.4788150997075946,0.4895899016358202,0.4736862722808952
chr1,Klhdc8a,0.6959089445938506,0.7151515151515151,0.4559491555406588,0.7574492905888255,0.4640122157838441,0.8118686868686869,0.4297894558224002,0.7699424609864126,0.4072254717498265,0.3921889756118736,0.7976317799847212,0.4438179757787601
chr1,Klhdc9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr1,Klhl12,0.9996751137102016,0.9975182865601838,0.6432401955691371,0.9983782883782883,0.6553976330108456,0.999290780141844,0.6321407928049534,0.9994692144373674,0.5925825700126286,0.6189911819239451,0.9988662131519276,0.6745262143581555
chr1,Klhl20,0.5141133066010721,0.5343503408321338,0.5978881184049443,0.5694349394366481,0.577096541736998,0.541571044750873,0.6044815730529068,0.5662840412141253,0.6226027059640955,0.5776615256332716,0.6037744551082133,0.6154761882872047
chr1,Lactb2,0.5643870357911669,0.5281267280653558,0.625048030122438,0.5603057397314383,0.5840541455121127,0.4546725689220628,0.6017585562827108,0.6077544695737369,0.5952752238306233,0.5138573960957259,0.5300836033411845,0.5998985512463803
chr1,Lamc1,0.3893603741849666,0.4816895045130565,0.5489890812997964,0.4962740284059476,0.4761817141849552,0.520109095303743,0.5933804975801084,0.4914973922762522,0.4754410754399696,0.5857610324355422,0.565224297065093,0.4825035492708015
chr1,Lancl1,0.5394694845682401,0.5313283344874917,0.5435169904275376,0.4692221548871116,0.5661842390971004,0.4587181567230405,0.4877178551651497,0.4734573311454733,0.5557332163298625,0.4812839046030102,0.4916795681701443,0.5033098908083161
chr1,Lbr,0.5283379356732788,0.5125410999189136,0.473771179353774,0.4803580936763703,0.4653768949244178,0.5309316781933414,0.5934029589886581,0.5144149956483102,0.3341388916531607,0.4779758265202588,0.3770964105064621,0.558114304104526
chr1,Lct,0.696564283066442,0.782650406879818,0.6859174499445492,0.7187121574131734,0.7647925096603408,0.5797166549966389,0.7659942083228557,0.7304512727751591,0.8026772680113955,0.7490965549806147,0.7350066074106734,0.7402531477073871
chr1,Lefty1,0.0,0.0,0.0,0.0,0.0019841269841269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1,Lgr6,0.2218181818181818,,0.3668831168831168,0.3759170653907496,,,,0.4574675324675324,0.3026748708334386,0.4926103136629451,0.55,0.5045787545787546
chr1,Lhx9,0.5630441491582722,0.577961274086113,0.6144131510163474,0.583721626368301,0.6153694572058186,0.7315350356336208,0.62506268177929,0.5747479281366379,0.6161458034479805,0.5982077682986693,0.5901492954346022,0.5863002599184755
chr1,Lin9,0.6485213848385204,0.5796387822703611,0.5917604709688287,0.5424423795246462,0.640093866607888,0.5343255324458333,0.6387766554433222,0.5361799820628343,0.5108879329398481,0.6045713526358344,0.6004977669580353,0.608896658896659
chr1,Lipt1,0.3318181818181818,0.4126984126984126,0.4901315789473684,0.6653717627401838,0.5249830151914083,0.5861835468453116,0.4833712121212121,0.5077991452991454,0.539910579616462,0.5795463818107637,0.4864576114576115,0.5706900452488688
chr1,Lman2l,0.4338444567496254,0.4551622556262772,0.4182896615289889,0.4714704178509206,0.4223445866042293,0.4262430387425281,0.466513731627887,0.4186008127205485,0.4974219572498654,0.4118143803427287,0.4807059444006049,0.4600582127199423
chr1,Lmbrd1,0.4835834286599795,0.3980787080879529,0.4550513372544434,0.4291276119890905,0.4013168225810182,0.4572052665352932,0.4822180195755623,0.4257499206264003,0.4056700533767367,0.4017788756178045,0.4435664805737434,0.4610505885784431
chr1,Lonrf2,0.4862982726622127,0.5211117947799213,0.5259217991909052,0.510160486190741,0.4510461070603287,0.5132585247224329,0.5237472446823679,0.5488185235707057,0.4886693064585615,0.5231112329117301,0.5267710632056921,0.4651800525814986
chr1,Lpgat1,0.5039372724078875,0.4567273798574533,0.4859373410024963,0.4696670241790225,0.4390338852941131,0.4765519898348538,0.4902825546468382,0.4665803350850821,0.4563865240280255,0.5031723513443029,0.4690678569774153,0.4620230604610522
chr1,Lrrfip1,0.7854983005738853,0.447987844276118,0.4723295078331384,0.8567554065827541,0.4738985106356948,0.8504002691334474,0.4815954980185955,0.8456490557123955,0.4933962149210666,0.8832815407307207,0.5007181162936547,0.4911789207104837
chr1,Lrrn2,0.5051919759289111,0.4832174959198175,0.6435008144096871,0.4969382785514767,0.5819232606658179,0.4809656613115585,0.5935217126982839,0.456888634078373,0.5969257647815739,0.6062749016391265,0.5049767185259153,0.621724062162031
chr1,Lypd1,0.6124670021654051,0.4565796827988597,0.5631732385820309,0.5444936837360824,0.4875414960736261,0.6160289806039039,0.5261107963902174,0.5000093871079087,0.5471642483243987,0.5984170994145096,0.5456917972250246,0.5460608802643546
chr1,Lypla1,0.5381305796746974,0.6727383574941097,0.6755390947279196,0.5666397178285474,0.6143750632338119,0.5606347067862848,0.596037076226392,0.6242724200863735,0.6828597913482184,0.5965335607927381,0.7039791806393919,0.5331240738501105
chr1,Lyplal1,0.4793601447189288,0.7346778574977749,0.68975944813202,0.7277527569014638,0.478734009511227,0.4081862666343462,0.427813786201762,0.4523719602533347,0.421339979679817,0.6521448217008429,0.742337987361169,0.4553505226633916
chr1,Macir,0.6257899292145872,0.6513657396927551,0.5155589789537113,0.5746677696913984,0.5093009273199475,0.559382445654007,0.5477453992574906,0.5512428075723604,0.606940934128353,0.510642031901356,0.5030871158744413,0.5138590458771661
chr1,Maip1,0.5402849048484722,0.4686542893725992,0.4874348606403902,0.491146057285639,0.5353620635512771,0.3969003701612397,0.4323357303497324,0.4493498351437846,0.4518188816752659,0.5044028200666957,0.4157547048380817,0.373268184433148
chr1,Map2,0.5519562590801173,0.5217990646392221,0.5539094370908374,0.5881770914136251,0.5255109901800639,0.4800319831296614,0.5550758312412974,0.5321032702484088,0.5278761549839881,0.5683357130633464,0.550830435374783,0.5511685464300953
chr1,Map3k19,0.6404531788411586,0.6622273823088726,0.6527268641513321,0.6417538598875471,0.6320178543538136,0.5747793564402541,0.5911541003311503,0.6257540795422377,0.6647023676601216,0.6074502912270874,0.7102146044599007,0.6403214094341789
chr1,Map4k4,0.513208883935672,0.4422897796301919,0.49778713633374,0.4742735054889472,0.4637803573913177,0.4618714966882769,0.4838686330259344,0.4496471019115295,0.4970711693974835,0.4747769664098601,0.4352976841220273,0.5001430076414117
chr1,Mapkapk2,0.6084619630213179,0.6516516584289233,0.5136207003863236,0.5518305109180991,0.4330085539421524,0.411226646203106,0.5218052210065993,0.5374333412844294,0.4466531774152017,0.5643226161116551,0.5421684594673689,0.5578382339707655
chr1,Marchf4,0.5873257115064874,0.5888531118852444,0.5914773036041486,0.508959915709699,0.5844023323162919,0.5884949417771349,0.5805706336852907,0.5899986644283212,0.5436428106106859,0.6151912855213129,0.5219318468613723,0.5944317790113127
chr1,Mark1,0.5542584537245141,0.4924562438868595,0.4964058278293684,0.5520478556976666,0.481785505167812,0.4985882701079318,0.4960511102650057,0.5263918694659468,0.5504711716840988,0.499706587576481,0.5429619703192513,0.5158830240629063
chr1,Mars2,0.6177333140257313,0.7259910824796548,0.6200371365713239,0.6735838709082522,0.6355559720338818,0.5539731901508597,0.5909997597819251,0.6272181718246324,0.6627708411114995,0.6352875980742085,0.6303585509786541,0.6436070974878902
chr1,Mcm3,0.5,,0.5146799978732751,0.6111074760197567,0.4251236001700398,,0.6277777777777778,0.6023809523809524,0.6090871894142859,0.6519480519480519,0.61,0.4886877828054299
chr1,Mcm6,0.9109743589743592,0.8408521303258145,0.9266666666666667,0.8984417344173442,0.8769230769230769,0.934640522875817,0.9195652173913044,0.8913475177304964,0.9465407057515977,0.923172822191055,0.8850806451612904,0.8620314112117391
chr1,Mcmdc2,0.6818181818181819,,0.6467550275036906,0.6460676578323636,0.6333311680886932,,0.4622203554021736,0.6831696081696081,0.6888040424829722,0.6833333333333332,0.7665094165094165,0.6875090262997872
chr1,Mdm4,0.4812738210872817,0.4731774812063732,0.5192123474613539,0.4787843788525176,0.4712463691615093,0.488170673210459,0.5395463601342403,0.4720206626996439,0.5065415007623919,0.4967962908175772,0.4720770221333539,0.5212852826871511
chr1,Mettl18,0.4654211660904797,0.5491117249465011,0.4421050798445434,0.4252101452101452,0.4875779732434152,0.4403812579877488,0.5003127476811687,0.4602318705259882,0.5262799716898109,0.5058747295589401,0.5330812916651085,0.4988686771693562
chr1,Mettl21a,0.2551256613756614,0.2843797451640589,0.2706813357843106,0.3625068736321933,0.293725990020134,0.2509523155485888,0.3038026558445498,0.4197615202360673,0.2725710651526044,0.3105290449513139,0.2837116885043597,0.2217802644885978
chr1,Mff,0.5634498851453702,0.6151738430068949,0.57417781836692,0.4771645273648017,0.5130637800459437,0.6044668476032256,0.4906632385209635,0.5411154709686311,0.5620785865796945,0.5579532107757647,0.5436498931635861,0.5570941866657618
chr1,Mfsd4a,0.5805383004941105,0.5204467754627469,0.4639878109298652,0.5325408012121599,0.532384209455194,0.5242015691090243,0.4892932145386994,0.5747989748362016,0.4679111361780371,0.4917494506106143,0.5827782454120833,0.5248610812379124
chr1,Mfsd6,0.4722673486927598,0.4289707407418756,0.4442834758080332,0.4748038663826915,0.4757425356362945,0.4710899307439488,0.485218042505714,0.4662938550790423,0.4478219599648187,0.4685078707873834,0.4606635467635635,0.4596893894472367
chr1,Mfsd9,0.4813084016786644,0.4266060562927026,0.4738511793645415,0.4016688402305889,0.5299428087007723,0.5133381892516278,0.4383982064310599,0.5367588073969152,0.4616383059281199,0.4982591258334696,0.4243837154567162,0.4639102646762427
chr1,Mgat4a,0.4851755363286652,0.6299840461729783,0.5825332188913542,0.5091689500827741,0.4663328428689033,0.5317953365398096,0.5470955402933476,0.5098695809401848,0.5411557039515699,0.5589033177534847,0.5241404283387737,0.5450114701125292
chr1,Mgat5,0.5467366299676292,0.5689969975339503,0.547018767719636,0.6751171979635576,0.5494468426838568,0.6121462578557042,0.5859925669836276,0.6413336362151953,0.5614099998411282,0.596703153360137,0.5675522415281256,0.6562423810389957
chr1,Mgst3,0.7695652173913043,0.4913309186708202,0.4127343670821932,0.6785046213958095,0.6749757906566883,0.4542226908175441,0.5617202434293395,0.4873708968197157,0.5962775463983205,0.5412031198916445,0.3775223158718304,0.4082042027341226
chr1,Mir6904,0.7884615384615384,,0.4686274509803921,0.3771929824561403,0.5589285714285714,,0.7366071428571428,,0.515625,0.4391025641025641,0.445054945054945,
chr1,Mndal,,1.0,0.9904761904761904,0.9957264957264956,1.0,,1.0,1.0,0.9963235294117648,1.0,1.0,1.0
chr1,Mob4,0.4748634297283483,0.5136363513531609,0.4677011291951622,0.5440227059031802,0.5065958164208368,0.4333221595359333,0.5530695937788762,0.4631839519994977,0.5020530473160218,0.4620966792430141,0.5720872230490875,0.4746232096981891
chr1,Mpc2,0.5194779318128068,0.3757891401214799,0.4568983519937741,0.4653311074787671,0.5134898920208866,0.3500947730305528,0.4935122740120291,0.4314534414191682,0.3797466853081038,0.3797050160337149,0.4357748089563394,0.3721197282416363
chr1,Mpp4,0.4734931009440813,0.5474894131881428,0.5631731021801943,0.6193939393939394,0.7990782829148939,0.7133053221288516,0.7857612988152698,0.7060617613419748,0.714781746031746,0.6720538720538721,0.743217054263566,0.7161904761904763
chr1,Mpzl1,0.5719264302380566,0.3627064424936765,0.4631378475501188,0.5219117086369092,0.4930346532193218,0.4896985274243132,0.4281853799392507,0.5394048126013332,0.4596240202047831,0.4461995221630014,0.5117604974437858,0.4271925432020548
chr1,Mreg,0.3359761904761905,0.2842114013795515,0.2055517904615711,0.2448068860872774,0.3884786476488789,0.1669754368438579,0.2487636936606916,0.242554418192963,0.2207646491442015,0.3789786775724276,0.2102104542426082,0.2648187335465376
chr1,Mrpl15,0.4461788319788319,0.5514003541029996,0.5338309359216735,0.4720393129716514,0.4456350212674612,0.5624629821092777,0.533211171802697,0.4771921168786494,0.4002800734172057,0.5488843619482717,0.4542385914626213,0.5990697391262892
chr1,Mrpl30,0.3639068696518578,0.4464682019713583,0.4847684302027852,0.3969271730618721,0.4034450492257287,0.4792268557104478,0.466764397897271,0.3730144237735059,0.3896832950091017,0.429671527653119,0.5030362614206377,0.3438784134272827
chr1,Mrpl44,0.6110153000679959,0.5139638287867476,0.6031753383931296,0.6625629695280156,0.6915394183282019,0.655918748740907,0.5527406682598915,0.6831944836712605,0.5461044037823268,0.6360773245337136,0.5541595047642026,0.5846825741749124
chr1,Mrps14,0.74880461721601,0.7170725588107804,0.6432189435548898,0.6380398350872102,0.6864171093913894,0.7131482240005393,0.6939217686877813,0.718662703379224,0.6967991631624643,0.7427644307280806,0.7051325246331781,0.6503511452890335
chr1,Mrps9,0.5651806735827598,0.590683200039971,0.5335035649310526,0.5167314691858319,0.4862028424442456,0.4558569217020927,0.5202709215183219,0.4672612632932291,0.508165729370909,0.5471618486203226,0.4780563076680887,0.5522752063848538
chr1,Msc,,,,0.8568181818181818,0.7145021645021644,0.4259199134199134,,,,0.5340909090909091,,0.5340909090909091
chr1,Mtarc2,0.7753957359312267,0.4315468817494844,0.4130233535002258,0.4053591452000075,0.8685973467019262,0.7062272188809914,0.7143633021390374,0.714934256413075,0.7517576378645576,0.4264318846711019,0.391674390452957,0.7596500829020413
chr1,Mterf4,0.6837837837837837,0.6041245791245791,0.6177083333333333,0.6530173704702007,0.610322551006218,0.6239438502673796,0.4314616532882786,0.6750467370983871,0.5763882783882784,0.5406096137451636,0.5654298642533936,0.5436208167477518
chr1,Mybl1,,,,0.5523809523809524,0.430392156862745,,0.55,0.5256410256410257,0.4764705882352941,0.4120879120879121,0.6136363636363636,
chr1,Mybph,,,,,,,,,0.5227272727272727,0.2,0.6306818181818181,
chr1,Myo1b,0.6404904388754529,0.6097288527664908,0.5743267215871763,0.5515248635423048,0.6967482952745472,0.5930467298930507,0.6037190001742353,0.5926593204911095,0.5673741269520244,0.6049030182116456,0.6025766427750723,0.6281523271475065
chr1,Myoc,0.1984126984126984,0.260147698305593,0.2560807755929707,0.1962451647325596,0.2520835923004034,0.0555555555555555,0.2845845382687488,0.3821969696969697,0.2500115378580197,0.3147278783308195,0.2927272727272727,0.249560584343193
chr1,Nab1,0.5147850306964393,0.5164372559195547,0.4493247711868708,0.5107046123528182,0.4957177946054769,0.5019274808153097,0.5885650427848559,0.4973248953138024,0.4771032661719709,0.4838919954275413,0.5098315396701053,0.5499120512873613
chr1,Nabp1,0.5060014223635753,0.3128537106798184,0.3815989021871375,0.4484388418428639,0.5033143128724699,0.4601128712337444,0.3926582348493104,0.4297674617937418,0.469396979356404,0.3372724361024853,0.4054034548168732,0.5084074313051808
chr1,Nav1,0.9979112788307696,0.9977834301384786,0.5363370984897583,0.9977492017642444,0.5170915075266808,0.9996308217644424,0.5373975195877815,0.999275988310428,0.5284212893310638,0.5600172002824677,0.9996509913775284,0.5442050663119746
chr1,Nbeal1,0.5013699574807676,0.5105424730354361,0.5265645119733328,0.5131983755636904,0.5339705293465115,0.4797191215153493,0.5576230064882254,0.5323525554862805,0.487130910282597,0.4837076404624834,0.51906851674172,0.5094243177006375
chr1,Ncf2,,,0.498051948051948,0.2486111111111111,0.2909835617636129,0.2424146931499872,0.3809523809523809,,0.4607776047481929,0.4355244755244755,0.3029830184435447,0.3024600399600399
chr1,Nck2,0.5685238621533899,0.6384616114776953,0.540036791981263,0.6365352404563788,0.6379562554645295,0.4831148056604156,0.6386326702919211,0.6391684915697562,0.6685664550723734,0.6135334596135659,0.5558310797170606,0.6267978398493836
chr1,Nckap5,0.5148294534491058,0.5304152814612406,0.4599930065309755,0.5116240113491424,0.4790989637728162,0.5142792737928186,0.4733946067888669,0.4579191347622202,0.5343654280519293,0.4514858225018576,0.360722689417868,0.5004328818560243
chr1,Ncl,0.4084839233520562,0.5560421363522658,0.4314901526727672,0.4701873234135082,0.4246394228519616,0.4649412217341699,0.4292483329389497,0.4615613259159106,0.5177482345843288,0.4421277081923161,0.4471616854850348,0.4414823326797958
chr1,Ncoa2,0.4950772128067578,0.4904899634160199,0.4914254984522739,0.5020251273755625,0.4431328087212207,0.4954634262433273,0.4817330046908125,0.4146775824004179,0.4582043881501707,0.5095223599312887,0.5262168010036831,0.4691116926317892
chr1,Ncstn,0.9744680851063828,0.9783464566929134,0.968503937007874,0.9810744810744813,0.990054366321225,0.9702585253766356,0.9732426303854874,0.9701599213794336,0.9818201953085672,0.9713178294573644,0.9800443458980044,0.9838627049180328
chr1,Ndufa10,0.5071356854566491,0.4496378571048861,0.4542213593616679,0.4532766461631491,0.4886504471932653,0.516396624367824,0.441981788148111,0.42767139286787,0.5154622711067314,0.4019866115722464,0.5235570131117067,0.4850120724664814
chr1,Ndufb3,0.4448682161471448,0.4987587412587412,0.4927198864147989,0.4259306760715491,0.4069913084434792,0.5209385741055242,0.5142178236244281,0.4065981406376269,0.4266290135272907,0.5375364437845018,0.5307923790082345,0.4114412105325492
chr1,Ndufs1,0.5503559871913102,0.4519691626243562,0.4952769891877334,0.4644976300559231,0.474500438570269,0.506198233224138,0.4624309487256315,0.5382607376516737,0.4750664701487346,0.4367337264312652,0.4717808509967987,0.4710521017843621
chr1,Ndufs2,0.9996274443815856,0.9981060606060606,0.9999476330121492,0.9999004407670894,0.9999472189243082,0.9999130590000206,0.9999429924765468,0.9999537910602856,0.9999093101012548,0.9999328859060403,0.999869681411957,0.9999878382487078
chr1,Nectin4,1.0,1.0,1.0,1.0,0.9992063492063492,0.9983552631578948,1.0,1.0,1.0,1.0,0.9981024667931688,0.9978448275862069
chr1,Nek7,0.4747970282008337,0.5504778466663021,0.4677754699442094,0.4728313995690489,0.4479207488378222,0.4250619440153702,0.4727583668626817,0.4359416367829348,0.4629676837975349,0.4269575525087882,0.4982784754972685,0.5006419316070354
chr1,Nemp2,0.6423926676393782,0.2866883116883117,0.4009115884115884,0.4445278033513327,0.4317695307127315,0.4044604205318491,0.4916337475161005,0.3919316794316794,0.4112025321188735,0.3890773115773115,0.6903409090909091,0.4750000957320727
chr1,Nenf,0.4651438320894194,0.4845449183861373,0.5254627084478651,0.3945054945054945,0.599960323970588,0.4858041186257316,0.420219400556317,0.4807378209307342,0.5172663504659654,0.4728604118572879,0.4087377119960405,0.4228622631848438
